Close0;Close1;Close2;Close3;Close4;Close5
1.2155;1.2279;1.2283;1.2294;1.2271;1.22462
1.21268;1.2155;1.2279;1.2283;1.2294;1.2271
1.2117;1.21268;1.2155;1.2279;1.2283;1.2294
1.206;1.2117;1.21268;1.2155;1.2279;1.2283
1.2158;1.206;1.2117;1.21268;1.2155;1.2279
1.2281;1.2158;1.206;1.2117;1.21268;1.2155
1.2321;1.2281;1.2158;1.206;1.2117;1.21268
1.2302;1.2321;1.2281;1.2158;1.206;1.2117
1.2259;1.2302;1.2321;1.2281;1.2158;1.206
1.2303;1.2259;1.2302;1.2321;1.2281;1.2158
1.2224;1.2303;1.2259;1.2302;1.2321;1.2281
1.2179;1.2224;1.2303;1.2259;1.2302;1.2321
1.2385;1.2179;1.2224;1.2303;1.2259;1.2302
1.24261;1.2385;1.2179;1.2224;1.2303;1.2259
1.24;1.24261;1.2385;1.2179;1.2224;1.2303
1.2398;1.24;1.24261;1.2385;1.2179;1.2224
1.2364;1.2398;1.24;1.24261;1.2385;1.2179
1.2305;1.2364;1.2398;1.24;1.24261;1.2385
1.229;1.2305;1.2364;1.2398;1.24;1.24261
1.22743;1.229;1.2305;1.2364;1.2398;1.24
1.2332;1.22743;1.229;1.2305;1.2364;1.2398
1.2321;1.2332;1.22743;1.229;1.2305;1.2364
1.2289;1.2321;1.2332;1.22743;1.229;1.2305
1.2355;1.2289;1.2321;1.2332;1.22743;1.229
1.2336;1.2355;1.2289;1.2321;1.2332;1.22743
1.23314;1.2336;1.2355;1.2289;1.2321;1.2332
1.2343;1.23314;1.2336;1.2355;1.2289;1.2321
1.2472;1.2343;1.23314;1.2336;1.2355;1.2289
1.2528;1.2472;1.2343;1.23314;1.2336;1.2355
1.2562;1.2528;1.2472;1.2343;1.23314;1.2336
1.2511;1.2562;1.2528;1.2472;1.2343;1.23314
1.25045;1.2511;1.2562;1.2528;1.2472;1.2343
1.2498;1.25045;1.2511;1.2562;1.2528;1.2472
1.2564;1.2498;1.25045;1.2511;1.2562;1.2528
1.2529;1.2564;1.2498;1.25045;1.2511;1.2562
1.2506;1.2529;1.2564;1.2498;1.25045;1.2511
1.2573;1.2506;1.2529;1.2564;1.2498;1.25045
1.25729;1.2573;1.2506;1.2529;1.2564;1.2498
1.2592;1.25729;1.2573;1.2506;1.2529;1.2564
1.2565;1.2592;1.25729;1.2573;1.2506;1.2529
1.26;1.2565;1.2592;1.25729;1.2573;1.2506
1.263;1.26;1.2565;1.2592;1.25729;1.2573
1.2816;1.263;1.26;1.2565;1.2592;1.25729
1.2795;1.2816;1.263;1.26;1.2565;1.2592
1.2759;1.2795;1.2816;1.263;1.26;1.2565
1.2854;1.2759;1.2795;1.2816;1.263;1.26
1.2899;1.2854;1.2759;1.2795;1.2816;1.263
1.2987;1.2899;1.2854;1.2759;1.2795;1.2816
1.3128;1.2987;1.2899;1.2854;1.2759;1.2795
1.3117;1.3128;1.2987;1.2899;1.2854;1.2759
1.30472;1.3117;1.3128;1.2987;1.2899;1.2854
1.30475;1.30472;1.3117;1.3128;1.2987;1.2899
1.2967;1.30475;1.30472;1.3117;1.3128;1.2987
1.29785;1.2967;1.30475;1.30472;1.3117;1.3128
1.29294;1.29785;1.2967;1.30475;1.30472;1.3117
1.29003;1.29294;1.29785;1.2967;1.30475;1.30472
1.2871;1.29003;1.29294;1.29785;1.2967;1.30475
1.29127;1.2871;1.29003;1.29294;1.29785;1.2967
1.28562;1.29127;1.2871;1.29003;1.29294;1.29785
1.28872;1.28562;1.29127;1.2871;1.29003;1.29294
1.29191;1.28872;1.28562;1.29127;1.2871;1.29003
1.29047;1.29191;1.28872;1.28562;1.29127;1.2871
1.30168;1.29047;1.29191;1.28872;1.28562;1.29127
1.30324;1.30168;1.29047;1.29191;1.28872;1.28562
1.29675;1.30324;1.30168;1.29047;1.29191;1.28872
1.28833;1.29675;1.30324;1.30168;1.29047;1.29191
1.28737;1.28833;1.29675;1.30324;1.30168;1.29047
1.29271;1.28737;1.28833;1.29675;1.30324;1.30168
1.29519;1.29271;1.28737;1.28833;1.29675;1.30324
1.29487;1.29519;1.29271;1.28737;1.28833;1.29675
1.30525;1.29487;1.29519;1.29271;1.28737;1.28833
1.31177;1.30525;1.29487;1.29519;1.29271;1.28737
1.30656;1.31177;1.30525;1.29487;1.29519;1.29271
1.30202;1.30656;1.31177;1.30525;1.29487;1.29519
1.30586;1.30202;1.30656;1.31177;1.30525;1.29487
1.29854;1.30586;1.30202;1.30656;1.31177;1.30525
1.29705;1.29854;1.30586;1.30202;1.30656;1.31177
1.29322;1.29705;1.29854;1.30586;1.30202;1.30656
1.29395;1.29322;1.29705;1.29854;1.30586;1.30202
1.29023;1.29395;1.29322;1.29705;1.29854;1.30586
1.2956;1.29023;1.29395;1.29322;1.29705;1.29854
1.29589;1.2956;1.29023;1.29395;1.29322;1.29705
1.29416;1.29589;1.2956;1.29023;1.29395;1.29322
1.28379;1.29416;1.29589;1.2956;1.29023;1.29395
1.27951;1.28379;1.29416;1.29589;1.2956;1.29023
1.28129;1.27951;1.28379;1.29416;1.29589;1.2956
1.27701;1.28129;1.27951;1.28379;1.29416;1.29589
1.27456;1.27701;1.28129;1.27951;1.28379;1.29416
1.27087;1.27456;1.27701;1.28129;1.27951;1.28379
1.27085;1.27087;1.27456;1.27701;1.28129;1.27951
1.27032;1.27085;1.27087;1.27456;1.27701;1.28129
1.27344;1.27032;1.27085;1.27087;1.27456;1.27701
1.27785;1.27344;1.27032;1.27085;1.27087;1.27456
1.27396;1.27785;1.27344;1.27032;1.27085;1.27087
1.28123;1.27396;1.27785;1.27344;1.27032;1.27085
1.28166;1.28123;1.27396;1.27785;1.27344;1.27032
1.28249;1.28166;1.28123;1.27396;1.27785;1.27344
1.28817;1.28249;1.28166;1.28123;1.27396;1.27785
1.29704;1.28817;1.28249;1.28166;1.28123;1.27396
1.29708;1.29704;1.28817;1.28249;1.28166;1.28123
1.29416;1.29708;1.29704;1.28817;1.28249;1.28166
1.29516;1.29416;1.29708;1.29704;1.28817;1.28249
1.29778;1.29516;1.29416;1.29708;1.29704;1.28817
1.29856;1.29778;1.29516;1.29416;1.29708;1.29704
1.30514;1.29856;1.29778;1.29516;1.29416;1.29708
1.30928;1.30514;1.29856;1.29778;1.29516;1.29416
1.3066;1.30928;1.30514;1.29856;1.29778;1.29516
1.29671;1.3066;1.30928;1.30514;1.29856;1.29778
1.29242;1.29671;1.3066;1.30928;1.30514;1.29856
1.29397;1.29242;1.29671;1.3066;1.30928;1.30514
1.30043;1.29397;1.29242;1.29671;1.3066;1.30928
1.30728;1.30043;1.29397;1.29242;1.29671;1.3066
1.30762;1.30728;1.30043;1.29397;1.29242;1.29671
1.31604;1.30762;1.30728;1.30043;1.29397;1.29242
1.31621;1.31604;1.30762;1.30728;1.30043;1.29397
1.32266;1.31621;1.31604;1.30762;1.30728;1.30043
1.32261;1.32266;1.31621;1.31604;1.30762;1.30728
1.3243;1.32261;1.32266;1.31621;1.31604;1.30762
1.31882;1.3243;1.32261;1.32266;1.31621;1.31604
1.31919;1.31882;1.3243;1.32261;1.32266;1.31621
1.32236;1.31919;1.31882;1.3243;1.32261;1.32266
1.32346;1.32236;1.31919;1.31882;1.3243;1.32261
1.32159;1.32346;1.32236;1.31919;1.31882;1.3243
1.3192;1.32159;1.32346;1.32236;1.31919;1.31882
1.31859;1.3192;1.32159;1.32346;1.32236;1.31919
1.3048;1.31859;1.3192;1.32159;1.32346;1.32236
1.30657;1.3048;1.31859;1.3192;1.32159;1.32346
1.31152;1.30657;1.3048;1.31859;1.3192;1.32159
1.30803;1.31152;1.30657;1.3048;1.31859;1.3192
1.30631;1.30803;1.31152;1.30657;1.3048;1.31859
1.32706;1.30631;1.30803;1.31152;1.30657;1.3048
1.33421;1.32706;1.30631;1.30803;1.31152;1.30657
1.33799;1.33421;1.32706;1.30631;1.30803;1.31152
1.33039;1.33799;1.33421;1.32706;1.30631;1.30803
1.32879;1.33039;1.33799;1.33421;1.32706;1.30631
1.33723;1.32879;1.33039;1.33799;1.33421;1.32706
1.33175;1.33723;1.32879;1.33039;1.33799;1.33421
1.33115;1.33175;1.33723;1.32879;1.33039;1.33799
1.33205;1.33115;1.33175;1.33723;1.32879;1.33039
1.33171;1.33205;1.33115;1.33175;1.33723;1.32879
1.33752;1.33171;1.33205;1.33115;1.33175;1.33723
1.3461;1.33752;1.33171;1.33205;1.33115;1.33175
1.34544;1.3461;1.33752;1.33171;1.33205;1.33115
1.34903;1.34544;1.3461;1.33752;1.33171;1.33205
1.35661;1.34903;1.34544;1.3461;1.33752;1.33171
1.3576;1.35661;1.34903;1.34544;1.3461;1.33752
1.36386;1.3576;1.35661;1.34903;1.34544;1.3461
1.35113;1.36386;1.3576;1.35661;1.34903;1.34544
1.35808;1.35113;1.36386;1.3576;1.35661;1.34903
1.35195;1.35808;1.35113;1.36386;1.3576;1.35661
1.3396;1.35195;1.35808;1.35113;1.36386;1.3576
1.33621;1.3396;1.35195;1.35808;1.35113;1.36386
1.3405;1.33621;1.3396;1.35195;1.35808;1.35113
1.34536;1.3405;1.33621;1.3396;1.35195;1.35808
1.34494;1.34536;1.3405;1.33621;1.3396;1.35195
1.33623;1.34494;1.34536;1.3405;1.33621;1.3396
1.33558;1.33623;1.34494;1.34536;1.3405;1.33621
1.33502;1.33558;1.33623;1.34494;1.34536;1.3405
1.33855;1.33502;1.33558;1.33623;1.34494;1.34536
1.32809;1.33855;1.33502;1.33558;1.33623;1.34494
1.3188;1.32809;1.33855;1.33502;1.33558;1.33623
1.31888;1.3188;1.32809;1.33855;1.33502;1.33558
1.30611;1.31888;1.3188;1.32809;1.33855;1.33502
1.30598;1.30611;1.31888;1.3188;1.32809;1.33855
1.31378;1.30598;1.30611;1.31888;1.3188;1.32809
1.30555;1.31378;1.30598;1.30611;1.31888;1.3188
1.30178;1.30555;1.31378;1.30598;1.30611;1.31888
1.30247;1.30178;1.30555;1.31378;1.30598;1.30611
1.30503;1.30247;1.30178;1.30555;1.31378;1.30598
1.29658;1.30503;1.30247;1.30178;1.30555;1.31378
1.31061;1.29658;1.30503;1.30247;1.30178;1.30555
1.30011;1.31061;1.29658;1.30503;1.30247;1.30178
1.3045;1.30011;1.31061;1.29658;1.30503;1.30247
1.30329;1.3045;1.30011;1.31061;1.29658;1.30503
1.296;1.30329;1.3045;1.30011;1.31061;1.29658
1.30031;1.296;1.30329;1.3045;1.30011;1.31061
1.30716;1.30031;1.296;1.30329;1.3045;1.30011
1.29549;1.30716;1.30031;1.296;1.30329;1.3045
1.28797;1.29549;1.30716;1.30031;1.296;1.30329
1.29317;1.28797;1.29549;1.30716;1.30031;1.296
1.28963;1.29317;1.28797;1.29549;1.30716;1.30031
1.29789;1.28963;1.29317;1.28797;1.29549;1.30716
1.28517;1.29789;1.28963;1.29317;1.28797;1.29549
1.28599;1.28517;1.29789;1.28963;1.29317;1.28797
1.27793;1.28599;1.28517;1.29789;1.28963;1.29317
1.2815;1.27793;1.28599;1.28517;1.29789;1.28963
1.28154;1.2815;1.27793;1.28599;1.28517;1.29789
1.28465;1.28154;1.2815;1.27793;1.28599;1.28517
1.28175;1.28465;1.28154;1.2815;1.27793;1.28599
1.28465;1.28175;1.28465;1.28154;1.2815;1.27793
1.29352;1.28465;1.28175;1.28465;1.28154;1.2815
1.29919;1.29352;1.28465;1.28175;1.28465;1.28154
1.30073;1.29919;1.29352;1.28465;1.28175;1.28465
1.30813;1.30073;1.29919;1.29352;1.28465;1.28175
1.30691;1.30813;1.30073;1.29919;1.29352;1.28465
1.30978;1.30691;1.30813;1.30073;1.29919;1.29352
1.31056;1.30978;1.30691;1.30813;1.30073;1.29919
1.3032;1.31056;1.30978;1.30691;1.30813;1.30073
1.31752;1.3032;1.31056;1.30978;1.30691;1.30813
1.30281;1.31752;1.3032;1.31056;1.30978;1.30691
1.30481;1.30281;1.31752;1.3032;1.31056;1.30978
1.30504;1.30481;1.30281;1.31752;1.3032;1.31056
1.3065;1.30504;1.30481;1.30281;1.31752;1.3032
1.29913;1.3065;1.30504;1.30481;1.30281;1.31752
1.30145;1.29913;1.3065;1.30504;1.30481;1.30281
1.30108;1.30145;1.29913;1.3065;1.30504;1.30481
1.30284;1.30108;1.30145;1.29913;1.3065;1.30504
1.30968;1.30284;1.30108;1.30145;1.29913;1.3065
1.31669;1.30968;1.30284;1.30108;1.30145;1.29913
1.31782;1.31669;1.30968;1.30284;1.30108;1.30145
1.30646;1.31782;1.31669;1.30968;1.30284;1.30108
1.31131;1.30646;1.31782;1.31669;1.30968;1.30284
1.30757;1.31131;1.30646;1.31782;1.31669;1.30968
1.30786;1.30757;1.31131;1.30646;1.31782;1.31669
1.31523;1.30786;1.30757;1.31131;1.30646;1.31782
1.30414;1.31523;1.30786;1.30757;1.31131;1.30646
1.29879;1.30414;1.31523;1.30786;1.30757;1.31131
1.29746;1.29879;1.30414;1.31523;1.30786;1.30757
1.2917;1.29746;1.29879;1.30414;1.31523;1.30786
1.2886;1.2917;1.29746;1.29879;1.30414;1.31523
1.28814;1.2886;1.2917;1.29746;1.29879;1.30414
1.28378;1.28814;1.2886;1.2917;1.29746;1.29879
1.28814;1.28378;1.28814;1.2886;1.2917;1.29746
1.29055;1.28814;1.28378;1.28814;1.2886;1.2917
1.28575;1.29055;1.28814;1.28378;1.28814;1.2886
1.29335;1.28575;1.29055;1.28814;1.28378;1.28814
1.29303;1.29335;1.28575;1.29055;1.28814;1.28378
1.29291;1.29303;1.29335;1.28575;1.29055;1.28814
1.28552;1.29291;1.29303;1.29335;1.28575;1.29055
1.29389;1.28552;1.29291;1.29303;1.29335;1.28575
1.30477;1.29389;1.28552;1.29291;1.29303;1.29335
1.29963;1.30477;1.29389;1.28552;1.29291;1.29303
1.30775;1.29963;1.30477;1.29389;1.28552;1.29291
1.30806;1.30775;1.29963;1.30477;1.29389;1.28552
1.3092;1.30806;1.30775;1.29963;1.30477;1.29389
1.32458;1.3092;1.30806;1.30775;1.29963;1.30477
1.32163;1.32458;1.3092;1.30806;1.30775;1.29963
1.3256;1.32163;1.32458;1.3092;1.30806;1.30775
1.33142;1.3256;1.32163;1.32458;1.3092;1.30806
1.33364;1.33142;1.3256;1.32163;1.32458;1.3092
1.33757;1.33364;1.33142;1.3256;1.32163;1.32458
1.33429;1.33757;1.33364;1.33142;1.3256;1.32163
1.33651;1.33429;1.33757;1.33364;1.33142;1.3256
1.33938;1.33651;1.33429;1.33757;1.33364;1.33142
1.3295;1.33938;1.33651;1.33429;1.33757;1.33364
1.32187;1.3295;1.33938;1.33651;1.33429;1.33757
1.3123;1.32187;1.3295;1.33938;1.33651;1.33429
1.31191;1.3123;1.32187;1.3295;1.33938;1.33651
1.30822;1.31191;1.3123;1.32187;1.3295;1.33938
1.30119;1.30822;1.31191;1.3123;1.32187;1.3295
1.30385;1.30119;1.30822;1.31191;1.3123;1.32187
1.30084;1.30385;1.30119;1.30822;1.31191;1.3123
1.30629;1.30084;1.30385;1.30119;1.30822;1.31191
1.29788;1.30629;1.30084;1.30385;1.30119;1.30822
1.301;1.29788;1.30629;1.30084;1.30385;1.30119
1.29132;1.301;1.29788;1.30629;1.30084;1.30385
1.28313;1.29132;1.301;1.29788;1.30629;1.30084
1.28702;1.28313;1.29132;1.301;1.29788;1.30629
1.27805;1.28702;1.28313;1.29132;1.301;1.29788
1.2976;1.27805;1.28702;1.28313;1.29132;1.301
1.30971;1.2976;1.27805;1.28702;1.28313;1.29132
1.3068;1.30971;1.2976;1.27805;1.28702;1.28313
1.30623;1.3068;1.30971;1.2976;1.27805;1.28702
1.31618;1.30623;1.3068;1.30971;1.2976;1.27805
1.31249;1.31618;1.30623;1.3068;1.30971;1.2976
1.31087;1.31249;1.31618;1.30623;1.3068;1.30971
1.31431;1.31087;1.31249;1.31618;1.30623;1.3068
1.31855;1.31431;1.31087;1.31249;1.31618;1.30623
1.32233;1.31855;1.31431;1.31087;1.31249;1.31618
1.32002;1.32233;1.31855;1.31431;1.31087;1.31249
1.32772;1.32002;1.32233;1.31855;1.31431;1.31087
1.32778;1.32772;1.32002;1.32233;1.31855;1.31431
1.32623;1.32778;1.32772;1.32002;1.32233;1.31855
1.32624;1.32623;1.32778;1.32772;1.32002;1.32233
1.33019;1.32624;1.32623;1.32778;1.32772;1.32002
1.32079;1.33019;1.32624;1.32623;1.32778;1.32772
1.32812;1.32079;1.33019;1.32624;1.32623;1.32778
1.32585;1.32812;1.32079;1.33019;1.32624;1.32623
1.33053;1.32585;1.32812;1.32079;1.33019;1.32624
1.33361;1.33053;1.32585;1.32812;1.32079;1.33019
1.33805;1.33361;1.33053;1.32585;1.32812;1.32079
1.33403;1.33805;1.33361;1.33053;1.32585;1.32812
1.33;1.33403;1.33805;1.33361;1.33053;1.32585
1.32632;1.33;1.33403;1.33805;1.33361;1.33053
1.32544;1.32632;1.33;1.33403;1.33805;1.33361
1.33445;1.32544;1.32632;1.33;1.33403;1.33805
1.33262;1.33445;1.32544;1.32632;1.33;1.33403
1.3335;1.33262;1.33445;1.32544;1.32632;1.33
1.3417;1.3335;1.33262;1.33445;1.32544;1.32632
1.33553;1.3417;1.3335;1.33262;1.33445;1.32544
1.33564;1.33553;1.3417;1.3335;1.33262;1.33445
1.33802;1.33564;1.33553;1.3417;1.3335;1.33262
1.3369;1.33802;1.33564;1.33553;1.3417;1.3335
1.33929;1.3369;1.33802;1.33564;1.33553;1.3417
1.33395;1.33929;1.3369;1.33802;1.33564;1.33553
1.32403;1.33395;1.33929;1.3369;1.33802;1.33564
1.32199;1.32403;1.33395;1.33929;1.3369;1.33802
1.31915;1.32199;1.32403;1.33395;1.33929;1.3369
1.31702;1.31915;1.32199;1.32403;1.33395;1.33929
1.3207;1.31702;1.31915;1.32199;1.32403;1.33395
1.31202;1.3207;1.31702;1.31915;1.32199;1.32403
1.31782;1.31202;1.3207;1.31702;1.31915;1.32199
1.32549;1.31782;1.31202;1.3207;1.31702;1.31915
1.32672;1.32549;1.31782;1.31202;1.3207;1.31702
1.33113;1.32672;1.32549;1.31782;1.31202;1.3207
1.32988;1.33113;1.32672;1.32549;1.31782;1.31202
1.32967;1.32988;1.33113;1.32672;1.32549;1.31782
1.3334;1.32967;1.32988;1.33113;1.32672;1.32549
1.33591;1.3334;1.32967;1.32988;1.33113;1.32672
1.35226;1.33591;1.3334;1.32967;1.32988;1.33113
1.35292;1.35226;1.33591;1.3334;1.32967;1.32988
1.3526;1.35292;1.35226;1.33591;1.3334;1.32967
1.34929;1.3526;1.35292;1.35226;1.33591;1.3334
1.34733;1.34929;1.3526;1.35292;1.35226;1.33591
1.35256;1.34733;1.34929;1.3526;1.35292;1.35226
1.34887;1.35256;1.34733;1.34929;1.3526;1.35292
1.3522;1.34887;1.35256;1.34733;1.34929;1.3526
1.35254;1.3522;1.34887;1.35256;1.34733;1.34929
1.35255;1.35254;1.3522;1.34887;1.35256;1.34733
1.35786;1.35255;1.35254;1.3522;1.34887;1.35256
1.36184;1.35786;1.35255;1.35254;1.3522;1.34887
1.35553;1.36184;1.35786;1.35255;1.35254;1.3522
1.35812;1.35553;1.36184;1.35786;1.35255;1.35254
1.35735;1.35812;1.35553;1.36184;1.35786;1.35255
1.3524;1.35735;1.35812;1.35553;1.36184;1.35786
1.35196;1.3524;1.35735;1.35812;1.35553;1.36184
1.35421;1.35196;1.3524;1.35735;1.35812;1.35553
1.35608;1.35421;1.35196;1.3524;1.35735;1.35812
1.35235;1.35608;1.35421;1.35196;1.3524;1.35735
1.35325;1.35235;1.35608;1.35421;1.35196;1.3524
1.36753;1.35325;1.35235;1.35608;1.35421;1.35196
1.36832;1.36753;1.35325;1.35235;1.35608;1.35421
1.36793;1.36832;1.36753;1.35325;1.35235;1.35608
1.37807;1.36793;1.36832;1.36753;1.35325;1.35235
1.37756;1.37807;1.36793;1.36832;1.36753;1.35325
1.38012;1.37756;1.37807;1.36793;1.36832;1.36753
1.38028;1.38012;1.37756;1.37807;1.36793;1.36832
1.37854;1.38028;1.38012;1.37756;1.37807;1.36793
1.37451;1.37854;1.38028;1.38012;1.37756;1.37807
1.37356;1.37451;1.37854;1.38028;1.38012;1.37756
1.3583;1.37356;1.37451;1.37854;1.38028;1.38012
1.3487;1.3583;1.37356;1.37451;1.37854;1.38028
1.35143;1.3487;1.3583;1.37356;1.37451;1.37854
1.34742;1.35143;1.3487;1.3583;1.37356;1.37451
1.35136;1.34742;1.35143;1.3487;1.3583;1.37356
1.34192;1.35136;1.34742;1.35143;1.3487;1.3583
1.33669;1.34192;1.35136;1.34742;1.35143;1.3487
1.34061;1.33669;1.34192;1.35136;1.34742;1.35143
1.34354;1.34061;1.33669;1.34192;1.35136;1.34742
1.34854;1.34354;1.34061;1.33669;1.34192;1.35136
1.34598;1.34854;1.34354;1.34061;1.33669;1.34192
1.34954;1.34598;1.34854;1.34354;1.34061;1.33669
1.35055;1.34954;1.34598;1.34854;1.34354;1.34061
1.35385;1.35055;1.34954;1.34598;1.34854;1.34354
1.34393;1.35385;1.35055;1.34954;1.34598;1.34854
1.34809;1.34393;1.35385;1.35055;1.34954;1.34598
1.35565;1.34809;1.34393;1.35385;1.35055;1.34954
1.35167;1.35565;1.34809;1.34393;1.35385;1.35055
1.35724;1.35167;1.35565;1.34809;1.34393;1.35385
1.35795;1.35724;1.35167;1.35565;1.34809;1.34393
1.36045;1.35795;1.35724;1.35167;1.35565;1.34809
1.35903;1.36045;1.35795;1.35724;1.35167;1.35565
1.35417;1.35903;1.36045;1.35795;1.35724;1.35167
1.35898;1.35417;1.35903;1.36045;1.35795;1.35724
1.35934;1.35898;1.35417;1.35903;1.36045;1.35795
1.36671;1.35934;1.35898;1.35417;1.35903;1.36045
1.3705;1.36671;1.35934;1.35898;1.35417;1.35903
1.37384;1.3705;1.36671;1.35934;1.35898;1.35417
1.37608;1.37384;1.3705;1.36671;1.35934;1.35898
1.3786;1.37608;1.37384;1.3705;1.36671;1.35934
1.37533;1.3786;1.37608;1.37384;1.3705;1.36671
1.37412;1.37533;1.3786;1.37608;1.37384;1.3705
1.37603;1.37412;1.37533;1.3786;1.37608;1.37384
1.3768;1.37603;1.37412;1.37533;1.3786;1.37608
1.36835;1.3768;1.37603;1.37412;1.37533;1.3786
1.3661;1.36835;1.3768;1.37603;1.37412;1.37533
1.36715;1.3661;1.36835;1.3768;1.37603;1.37412
1.36955;1.36715;1.3661;1.36835;1.3768;1.37603
1.36756;1.36955;1.36715;1.3661;1.36835;1.3768
1.3691;1.36756;1.36955;1.36715;1.3661;1.36835
1.37448;1.3691;1.36756;1.36955;1.36715;1.3661
1.38033;1.37448;1.3691;1.36756;1.36955;1.36715
1.37498;1.38033;1.37448;1.3691;1.36756;1.36955
1.3756;1.37498;1.38033;1.37448;1.3691;1.36756
1.36716;1.3756;1.37498;1.38033;1.37448;1.3691
1.35877;1.36716;1.3756;1.37498;1.38033;1.37448
1.36277;1.35877;1.36716;1.3756;1.37498;1.38033
1.36156;1.36277;1.35877;1.36716;1.3756;1.37498
1.35748;1.36156;1.36277;1.35877;1.36716;1.3756
1.36069;1.35748;1.36156;1.36277;1.35877;1.36716
1.36687;1.36069;1.35748;1.36156;1.36277;1.35877
1.36716;1.36687;1.36069;1.35748;1.36156;1.36277
1.36794;1.36716;1.36687;1.36069;1.35748;1.36156
1.3605;1.36794;1.36716;1.36687;1.36069;1.35748
1.36199;1.3605;1.36794;1.36716;1.36687;1.36069
1.35409;1.36199;1.3605;1.36794;1.36716;1.36687
1.35519;1.35409;1.36199;1.3605;1.36794;1.36716
1.35615;1.35519;1.35409;1.36199;1.3605;1.36794
1.3547;1.35615;1.35519;1.35409;1.36199;1.3605
1.36966;1.3547;1.35615;1.35519;1.35409;1.36199
1.36771;1.36966;1.3547;1.35615;1.35519;1.35409
1.36735;1.36771;1.36966;1.3547;1.35615;1.35519
1.367;1.36735;1.36771;1.36966;1.3547;1.35615
1.3664;1.367;1.36735;1.36771;1.36966;1.3547
1.35545;1.3664;1.367;1.36735;1.36771;1.36966
1.34864;1.35545;1.3664;1.367;1.36735;1.36771
1.3525;1.34864;1.35545;1.3664;1.367;1.36735
1.35183;1.3525;1.34864;1.35545;1.3664;1.367
1.35333;1.35183;1.3525;1.34864;1.35545;1.3664
1.35898;1.35333;1.35183;1.3525;1.34864;1.35545
1.36347;1.35898;1.35333;1.35183;1.3525;1.34864
1.36453;1.36347;1.35898;1.35333;1.35183;1.3525
1.36374;1.36453;1.36347;1.35898;1.35333;1.35183
1.35932;1.36374;1.36453;1.36347;1.35898;1.35333
1.36804;1.35932;1.36374;1.36453;1.36347;1.35898
1.36927;1.36804;1.35932;1.36374;1.36453;1.36347
1.37066;1.36927;1.36804;1.35932;1.36374;1.36453
1.37586;1.37066;1.36927;1.36804;1.35932;1.36374
1.37331;1.37586;1.37066;1.36927;1.36804;1.35932
1.3718;1.37331;1.37586;1.37066;1.36927;1.36804
1.37383;1.3718;1.37331;1.37586;1.37066;1.36927
1.3735;1.37383;1.3718;1.37331;1.37586;1.37066
1.3745;1.3735;1.37383;1.3718;1.37331;1.37586
1.36868;1.3745;1.3735;1.37383;1.3718;1.37331
1.37102;1.36868;1.3745;1.3735;1.37383;1.3718
1.38011;1.37102;1.36868;1.3745;1.3735;1.37383
1.37349;1.38011;1.37102;1.36868;1.3745;1.3735
1.37417;1.37349;1.38011;1.37102;1.36868;1.3745
1.37337;1.37417;1.37349;1.38011;1.37102;1.36868
1.38588;1.37337;1.37417;1.37349;1.38011;1.37102
1.3877;1.38588;1.37337;1.37417;1.37349;1.38011
1.38767;1.3877;1.38588;1.37337;1.37417;1.37349
1.38596;1.38767;1.3877;1.38588;1.37337;1.37417
1.39041;1.38596;1.38767;1.3877;1.38588;1.37337
1.38692;1.39041;1.38596;1.38767;1.3877;1.38588
1.39105;1.38692;1.39041;1.38596;1.38767;1.3877
1.39223;1.39105;1.38692;1.39041;1.38596;1.38767
1.39342;1.39223;1.39105;1.38692;1.39041;1.38596
1.38329;1.39342;1.39223;1.39105;1.38692;1.39041
1.37784;1.38329;1.39342;1.39223;1.39105;1.38692
1.37927;1.37784;1.38329;1.39342;1.39223;1.39105
1.38397;1.37927;1.37784;1.38329;1.39342;1.39223
1.38256;1.38397;1.37927;1.37784;1.38329;1.39342
1.37845;1.38256;1.38397;1.37927;1.37784;1.38329
1.37408;1.37845;1.38256;1.38397;1.37927;1.37784
1.37524;1.37408;1.37845;1.38256;1.38397;1.37927
1.37713;1.37524;1.37408;1.37845;1.38256;1.38397
1.37919;1.37713;1.37524;1.37408;1.37845;1.38256
1.37668;1.37919;1.37713;1.37524;1.37408;1.37845
1.37202;1.37668;1.37919;1.37713;1.37524;1.37408
1.37027;1.37202;1.37668;1.37919;1.37713;1.37524
1.37414;1.37027;1.37202;1.37668;1.37919;1.37713
1.37973;1.37414;1.37027;1.37202;1.37668;1.37919
1.38553;1.37973;1.37414;1.37027;1.37202;1.37668
1.38871;1.38553;1.37973;1.37414;1.37027;1.37202
1.38853;1.38871;1.38553;1.37973;1.37414;1.37027
1.38204;1.38853;1.38871;1.38553;1.37973;1.37414
1.38148;1.38204;1.38853;1.38871;1.38553;1.37973
1.38155;1.38148;1.38204;1.38853;1.38871;1.38553
1.38136;1.38155;1.38148;1.38204;1.38853;1.38871
1.3814;1.38136;1.38155;1.38148;1.38204;1.38853
1.37939;1.3814;1.38136;1.38155;1.38148;1.38204
1.38052;1.37939;1.3814;1.38136;1.38155;1.38148
1.38173;1.38052;1.37939;1.3814;1.38136;1.38155
1.38321;1.38173;1.38052;1.37939;1.3814;1.38136
1.38345;1.38321;1.38173;1.38052;1.37939;1.3814
1.38514;1.38345;1.38321;1.38173;1.38052;1.37939
